1_level,2_level,3_level,4_level,5_level,6_level,sub_1,object,id,rank,url,pub_date
film,rankings,Period,By Year,National Board of Review,Top Ten Films,1969,Battle of Britain,tt0064072,,https://en.wikipedia.org/wiki/National_Board_of_Review:_Top_Ten_Films,9/26/2023
film,rankings,Period,By Year,National Board of Review,Top Ten Films,1969,"Goodbye, Mr. Chips",tt0064382,,https://en.wikipedia.org/wiki/National_Board_of_Review:_Top_Ten_Films,9/26/2023
film,rankings,Period,By Year,National Board of Review,Top Ten Films,1969,Isadora,tt0063141,,https://en.wikipedia.org/wiki/National_Board_of_Review:_Top_Ten_Films,9/26/2023
film,rankings,Period,By Year,National Board of Review,Top Ten Films,1969,Midnight Cowboy,tt0064665,,https://en.wikipedia.org/wiki/National_Board_of_Review:_Top_Ten_Films,9/26/2023
film,rankings,Period,By Year,National Board of Review,Top Ten Films,1969,Ring of Bright Water,tt0064893,,https://en.wikipedia.org/wiki/National_Board_of_Review:_Top_Ten_Films,9/26/2023
film,rankings,Period,By Year,National Board of Review,Top Ten Films,1969,Support Your Local Sheriff!,tt0065051,,https://en.wikipedia.org/wiki/National_Board_of_Review:_Top_Ten_Films,9/26/2023
film,rankings,Period,By Year,National Board of Review,Top Ten Films,1969,The Prime of Miss Jean Brodie,tt0064840,,https://en.wikipedia.org/wiki/National_Board_of_Review:_Top_Ten_Films,9/26/2023
film,rankings,Period,By Year,National Board of Review,Top Ten Films,1969,"They Shoot Horses, Don't They?",tt0065088,,https://en.wikipedia.org/wiki/National_Board_of_Review:_Top_Ten_Films,9/26/2023
film,rankings,Period,By Year,National Board of Review,Top Ten Films,1969,Topaz,tt0065112,,https://en.wikipedia.org/wiki/National_Board_of_Review:_Top_Ten_Films,9/26/2023
film,rankings,Period,By Year,National Board of Review,Top Ten Films,1969,True Grit,tt0065126,,https://en.wikipedia.org/wiki/National_Board_of_Review:_Top_Ten_Films,9/26/2023
film,rankings,Period,By Year,National Board of Review,Top Ten Films,1970,Diary of a Mad Housewife,tt0065636,,https://en.wikipedia.org/wiki/National_Board_of_Review:_Top_Ten_Films,9/26/2023
film,rankings,Period,By Year,National Board of Review,Top Ten Films,1970,Five Easy Pieces,tt0065724,,https://en.wikipedia.org/wiki/National_Board_of_Review:_Top_Ten_Films,9/26/2023
film,rankings,Period,By Year,National Board of Review,Top Ten Films,1970,I Never Sang for My Father,tt0065872,,https://en.wikipedia.org/wiki/National_Board_of_Review:_Top_Ten_Films,9/26/2023
film,rankings,Period,By Year,National Board of Review,Top Ten Films,1970,Kes,tt0064541,,https://en.wikipedia.org/wiki/National_Board_of_Review:_Top_Ten_Films,9/26/2023
film,rankings,Period,By Year,National Board of Review,Top Ten Films,1970,Love Story,tt0066011,,https://en.wikipedia.org/wiki/National_Board_of_Review:_Top_Ten_Films,9/26/2023
film,rankings,Period,By Year,National Board of Review,Top Ten Films,1970,Patton,tt0066206,,https://en.wikipedia.org/wiki/National_Board_of_Review:_Top_Ten_Films,9/26/2023
film,rankings,Period,By Year,National Board of Review,Top Ten Films,1970,Ryan's Daughter,tt0066319,,https://en.wikipedia.org/wiki/National_Board_of_Review:_Top_Ten_Films,9/26/2023
film,rankings,Period,By Year,National Board of Review,Top Ten Films,1970,The Virgin and the Gypsy,tt0066528,,https://en.wikipedia.org/wiki/National_Board_of_Review:_Top_Ten_Films,9/26/2023
film,rankings,Period,By Year,National Board of Review,Top Ten Films,1970,Tora! Tora! Tora!,tt0066473,,https://en.wikipedia.org/wiki/National_Board_of_Review:_Top_Ten_Films,9/26/2023
film,rankings,Period,By Year,National Board of Review,Top Ten Films,1970,Women in Love,tt0066579,,https://en.wikipedia.org/wiki/National_Board_of_Review:_Top_Ten_Films,9/26/2023
film,rankings,Period,By Year,National Board of Review,Top Ten Films,1971,Death in Venice,tt0067445,,https://en.wikipedia.org/wiki/National_Board_of_Review:_Top_Ten_Films,9/26/2023
film,rankings,Period,By Year,National Board of Review,Top Ten Films,1971,King Lear,tt0064553,,https://en.wikipedia.org/wiki/National_Board_of_Review:_Top_Ten_Films,9/26/2023
film,rankings,Period,By Year,National Board of Review,Top Ten Films,1971,Macbeth,tt0067372,,https://en.wikipedia.org/wiki/National_Board_of_Review:_Top_Ten_Films,9/26/2023
film,rankings,Period,By Year,National Board of Review,Top Ten Films,1971,Nicholas and Alexandra,tt0067483,,https://en.wikipedia.org/wiki/National_Board_of_Review:_Top_Ten_Films,9/26/2023
film,rankings,Period,By Year,National Board of Review,Top Ten Films,1971,One Day in the Life of Ivan Denisovich,tt0067530,,https://en.wikipedia.org/wiki/National_Board_of_Review:_Top_Ten_Films,9/26/2023
film,rankings,Period,By Year,National Board of Review,Top Ten Films,1971,The Boy Friend,tt0066858,,https://en.wikipedia.org/wiki/National_Board_of_Review:_Top_Ten_Films,9/26/2023
film,rankings,Period,By Year,National Board of Review,Top Ten Films,1971,The French Connection,tt0067116,,https://en.wikipedia.org/wiki/National_Board_of_Review:_Top_Ten_Films,9/26/2023
film,rankings,Period,By Year,National Board of Review,Top Ten Films,1971,The Go-Between,tt0067144,,https://en.wikipedia.org/wiki/National_Board_of_Review:_Top_Ten_Films,9/26/2023
film,rankings,Period,By Year,National Board of Review,Top Ten Films,1971,The Last Picture Show,tt0067328,,https://en.wikipedia.org/wiki/National_Board_of_Review:_Top_Ten_Films,9/26/2023
film,rankings,Period,By Year,National Board of Review,Top Ten Films,1971,The Tales of Beatrix Potter,tt0067570,,https://en.wikipedia.org/wiki/National_Board_of_Review:_Top_Ten_Films,9/26/2023
film,rankings,Period,By Year,National Board of Review,Top Ten Films,1972,1776,tt0068156,,https://en.wikipedia.org/wiki/National_Board_of_Review:_Top_Ten_Films,9/26/2023
film,rankings,Period,By Year,National Board of Review,Top Ten Films,1972,Cabaret,tt0068327,,https://en.wikipedia.org/wiki/National_Board_of_Review:_Top_Ten_Films,9/26/2023
film,rankings,Period,By Year,National Board of Review,Top Ten Films,1972,Deliverance,tt0068473,,https://en.wikipedia.org/wiki/National_Board_of_Review:_Top_Ten_Films,9/26/2023
film,rankings,Period,By Year,National Board of Review,Top Ten Films,1972,Frenzy,tt0068611,,https://en.wikipedia.org/wiki/National_Board_of_Review:_Top_Ten_Films,9/26/2023
film,rankings,Period,By Year,National Board of Review,Top Ten Films,1972,Man of La Mancha,tt0068909,,https://en.wikipedia.org/wiki/National_Board_of_Review:_Top_Ten_Films,9/26/2023
film,rankings,Period,By Year,National Board of Review,Top Ten Films,1972,Sounder,tt0069303,,https://en.wikipedia.org/wiki/National_Board_of_Review:_Top_Ten_Films,9/26/2023
film,rankings,Period,By Year,National Board of Review,Top Ten Films,1972,The Candidate,tt0068334,,https://en.wikipedia.org/wiki/National_Board_of_Review:_Top_Ten_Films,9/26/2023
film,rankings,Period,By Year,National Board of Review,Top Ten Films,1972,The Effect of Gamma Rays on Man-in-the-Moon Marigolds,tt0068528,,https://en.wikipedia.org/wiki/National_Board_of_Review:_Top_Ten_Films,9/26/2023
film,rankings,Period,By Year,National Board of Review,Top Ten Films,1972,The Godfather,tt0068646,,https://en.wikipedia.org/wiki/National_Board_of_Review:_Top_Ten_Films,9/26/2023
film,rankings,Period,By Year,National Board of Review,Top Ten Films,1972,The Ruling Class,tt0069198,,https://en.wikipedia.org/wiki/National_Board_of_Review:_Top_Ten_Films,9/26/2023
film,rankings,Period,By Year,National Board of Review,Top Ten Films,1973,Bang the Drum Slowly,tt0069765,,https://en.wikipedia.org/wiki/National_Board_of_Review:_Top_Ten_Films,9/26/2023
film,rankings,Period,By Year,National Board of Review,Top Ten Films,1973,O Lucky Man!,tt0070464,,https://en.wikipedia.org/wiki/National_Board_of_Review:_Top_Ten_Films,9/26/2023
film,rankings,Period,By Year,National Board of Review,Top Ten Films,1973,Paper Moon,tt0070510,,https://en.wikipedia.org/wiki/National_Board_of_Review:_Top_Ten_Films,9/26/2023
film,rankings,Period,By Year,National Board of Review,Top Ten Films,1973,Serpico,tt0070666,,https://en.wikipedia.org/wiki/National_Board_of_Review:_Top_Ten_Films,9/26/2023
film,rankings,Period,By Year,National Board of Review,Top Ten Films,1973,The Day of the Dolphin,tt0069946,,https://en.wikipedia.org/wiki/National_Board_of_Review:_Top_Ten_Films,9/26/2023
film,rankings,Period,By Year,National Board of Review,Top Ten Films,1973,The Hireling,tt0070180,,https://en.wikipedia.org/wiki/National_Board_of_Review:_Top_Ten_Films,9/26/2023
film,rankings,Period,By Year,National Board of Review,Top Ten Films,1973,The Homecoming,tt0070188,,https://en.wikipedia.org/wiki/National_Board_of_Review:_Top_Ten_Films,9/26/2023
film,rankings,Period,By Year,National Board of Review,Top Ten Films,1973,The Last American Hero,tt0070287,,https://en.wikipedia.org/wiki/National_Board_of_Review:_Top_Ten_Films,9/26/2023
film,rankings,Period,By Year,National Board of Review,Top Ten Films,1973,The Sting,tt0070735,,https://en.wikipedia.org/wiki/National_Board_of_Review:_Top_Ten_Films,9/26/2023
film,rankings,Period,By Year,National Board of Review,Top Ten Films,1973,The Way We Were,tt0070903,,https://en.wikipedia.org/wiki/National_Board_of_Review:_Top_Ten_Films,9/26/2023
film,rankings,Period,By Year,National Board of Review,Top Ten Films,1974,A Woman Under the Influence,tt0072417,,https://en.wikipedia.org/wiki/National_Board_of_Review:_Top_Ten_Films,9/26/2023
film,rankings,Period,By Year,National Board of Review,Top Ten Films,1974,Chinatown,tt0071315,,https://en.wikipedia.org/wiki/National_Board_of_Review:_Top_Ten_Films,9/26/2023
film,rankings,Period,By Year,National Board of Review,Top Ten Films,1974,Daisy Miller,tt0071385,,https://en.wikipedia.org/wiki/National_Board_of_Review:_Top_Ten_Films,9/26/2023
film,rankings,Period,By Year,National Board of Review,Top Ten Films,1974,Harry and Tonto,tt0071598,,https://en.wikipedia.org/wiki/National_Board_of_Review:_Top_Ten_Films,9/26/2023
film,rankings,Period,By Year,National Board of Review,Top Ten Films,1974,Lenny,tt0071746,,https://en.wikipedia.org/wiki/National_Board_of_Review:_Top_Ten_Films,9/26/2023
film,rankings,Period,By Year,National Board of Review,Top Ten Films,1974,Murder on the Orient Express,tt0071877,,https://en.wikipedia.org/wiki/National_Board_of_Review:_Top_Ten_Films,9/26/2023
film,rankings,Period,By Year,National Board of Review,Top Ten Films,1974,The Conversation,tt0071360,,https://en.wikipedia.org/wiki/National_Board_of_Review:_Top_Ten_Films,9/26/2023
film,rankings,Period,By Year,National Board of Review,Top Ten Films,1974,The Last Detail,tt0070290,,https://en.wikipedia.org/wiki/National_Board_of_Review:_Top_Ten_Films,9/26/2023
film,rankings,Period,By Year,National Board of Review,Top Ten Films,1974,The Three Musketeers,tt0072281,,https://en.wikipedia.org/wiki/National_Board_of_Review:_Top_Ten_Films,9/26/2023
film,rankings,Period,By Year,National Board of Review,Top Ten Films,1974,Thieves Like Us,tt0072274,,https://en.wikipedia.org/wiki/National_Board_of_Review:_Top_Ten_Films,9/26/2023
film,rankings,Period,By Year,National Board of Review,Top Ten Films,1975,Alice Doesn't Live Here Anymore,tt0071115,,https://en.wikipedia.org/wiki/National_Board_of_Review:_Top_Ten_Films,9/26/2023
film,rankings,Period,By Year,National Board of Review,Top Ten Films,1975,Barry Lyndon,tt0072684,,https://en.wikipedia.org/wiki/National_Board_of_Review:_Top_Ten_Films,9/26/2023
film,rankings,Period,By Year,National Board of Review,Top Ten Films,1975,Conduct Unbecoming,tt0072812,,https://en.wikipedia.org/wiki/National_Board_of_Review:_Top_Ten_Films,9/26/2023
film,rankings,Period,By Year,National Board of Review,Top Ten Films,1975,Dog Day Afternoon,tt0072890,,https://en.wikipedia.org/wiki/National_Board_of_Review:_Top_Ten_Films,9/26/2023
film,rankings,Period,By Year,National Board of Review,Top Ten Films,1975,"Farewell, My Lovely",tt0072973,,https://en.wikipedia.org/wiki/National_Board_of_Review:_Top_Ten_Films,9/26/2023
film,rankings,Period,By Year,National Board of Review,Top Ten Films,1975,Hearts of the West,tt0073096,,https://en.wikipedia.org/wiki/National_Board_of_Review:_Top_Ten_Films,9/26/2023
film,rankings,Period,By Year,National Board of Review,Top Ten Films,1975,Lies My Father Told Me,tt0073293,,https://en.wikipedia.org/wiki/National_Board_of_Review:_Top_Ten_Films,9/26/2023
film,rankings,Period,By Year,National Board of Review,Top Ten Films,1975,Nashville,tt0073440,,https://en.wikipedia.org/wiki/National_Board_of_Review:_Top_Ten_Films,9/26/2023
film,rankings,Period,By Year,National Board of Review,Top Ten Films,1975,One Flew Over the Cuckoo's Nest,tt0073486,,https://en.wikipedia.org/wiki/National_Board_of_Review:_Top_Ten_Films,9/26/2023
film,rankings,Period,By Year,National Board of Review,Top Ten Films,1975,The Day of the Locust,tt0072848,,https://en.wikipedia.org/wiki/National_Board_of_Review:_Top_Ten_Films,9/26/2023
film,rankings,Period,By Year,National Board of Review,Top Ten Films,1975,The Passenger,tt0073580,,https://en.wikipedia.org/wiki/National_Board_of_Review:_Top_Ten_Films,9/26/2023
film,rankings,Period,By Year,National Board of Review,Top Ten Films,1976,All the President's Men,tt0074119,,https://en.wikipedia.org/wiki/National_Board_of_Review:_Top_Ten_Films,9/26/2023
film,rankings,Period,By Year,National Board of Review,Top Ten Films,1976,Family Plot,tt0074512,,https://en.wikipedia.org/wiki/National_Board_of_Review:_Top_Ten_Films,9/26/2023
film,rankings,Period,By Year,National Board of Review,Top Ten Films,1976,Network,tt0074958,,https://en.wikipedia.org/wiki/National_Board_of_Review:_Top_Ten_Films,9/26/2023
film,rankings,Period,By Year,National Board of Review,Top Ten Films,1976,Obsession,tt0074991,,https://en.wikipedia.org/wiki/National_Board_of_Review:_Top_Ten_Films,9/26/2023
film,rankings,Period,By Year,National Board of Review,Top Ten Films,1976,Rocky,tt0075148,,https://en.wikipedia.org/wiki/National_Board_of_Review:_Top_Ten_Films,9/26/2023
film,rankings,Period,By Year,National Board of Review,Top Ten Films,1976,Silent Movie,tt0075222,,https://en.wikipedia.org/wiki/National_Board_of_Review:_Top_Ten_Films,9/26/2023
film,rankings,Period,By Year,National Board of Review,Top Ten Films,1976,The Front,tt0074554,,https://en.wikipedia.org/wiki/National_Board_of_Review:_Top_Ten_Films,9/26/2023
film,rankings,Period,By Year,National Board of Review,Top Ten Films,1976,The Last Tycoon,tt0074777,,https://en.wikipedia.org/wiki/National_Board_of_Review:_Top_Ten_Films,9/26/2023
film,rankings,Period,By Year,National Board of Review,Top Ten Films,1976,The Seven-Per-Cent Solution,tt0075194,,https://en.wikipedia.org/wiki/National_Board_of_Review:_Top_Ten_Films,9/26/2023
film,rankings,Period,By Year,National Board of Review,Top Ten Films,1976,The Shootist,tt0075213,,https://en.wikipedia.org/wiki/National_Board_of_Review:_Top_Ten_Films,9/26/2023
film,rankings,Period,By Year,National Board of Review,Top Ten Films,1977,Annie Hall,tt0075686,,https://en.wikipedia.org/wiki/National_Board_of_Review:_Top_Ten_Films,9/26/2023
film,rankings,Period,By Year,National Board of Review,Top Ten Films,1977,Close Encounters of the Third Kind,tt0075860,,https://en.wikipedia.org/wiki/National_Board_of_Review:_Top_Ten_Films,9/26/2023
film,rankings,Period,By Year,National Board of Review,Top Ten Films,1977,Equus,tt0075995,,https://en.wikipedia.org/wiki/National_Board_of_Review:_Top_Ten_Films,9/26/2023
film,rankings,Period,By Year,National Board of Review,Top Ten Films,1977,"Harlan County, USA",tt0074605,,https://en.wikipedia.org/wiki/National_Board_of_Review:_Top_Ten_Films,9/26/2023
film,rankings,Period,By Year,National Board of Review,Top Ten Films,1977,Julia,tt0076245,,https://en.wikipedia.org/wiki/National_Board_of_Review:_Top_Ten_Films,9/26/2023
film,rankings,Period,By Year,National Board of Review,Top Ten Films,1977,Saturday Night Fever,tt0076666,,https://en.wikipedia.org/wiki/National_Board_of_Review:_Top_Ten_Films,9/26/2023
film,rankings,Period,By Year,National Board of Review,Top Ten Films,1977,Star Wars,tt0076759,,https://en.wikipedia.org/wiki/National_Board_of_Review:_Top_Ten_Films,9/26/2023
film,rankings,Period,By Year,National Board of Review,Top Ten Films,1977,The Late Show,tt0076301,,https://en.wikipedia.org/wiki/National_Board_of_Review:_Top_Ten_Films,9/26/2023
film,rankings,Period,By Year,National Board of Review,Top Ten Films,1977,The Picture Show Man,tt0076542,,https://en.wikipedia.org/wiki/National_Board_of_Review:_Top_Ten_Films,9/26/2023
film,rankings,Period,By Year,National Board of Review,Top Ten Films,1977,The Turning Point,tt0076843,,https://en.wikipedia.org/wiki/National_Board_of_Review:_Top_Ten_Films,9/26/2023
film,rankings,Period,By Year,National Board of Review,Top Ten Films,1978,An Unmarried Woman,tt0078444,,https://en.wikipedia.org/wiki/National_Board_of_Review:_Top_Ten_Films,9/26/2023
film,rankings,Period,By Year,National Board of Review,Top Ten Films,1978,Comes a Horseman,tt0077360,,https://en.wikipedia.org/wiki/National_Board_of_Review:_Top_Ten_Films,9/26/2023
film,rankings,Period,By Year,National Board of Review,Top Ten Films,1978,Coming Home,tt0077362,,https://en.wikipedia.org/wiki/National_Board_of_Review:_Top_Ten_Films,9/26/2023
film,rankings,Period,By Year,National Board of Review,Top Ten Films,1978,Days of Heaven,tt0077405,,https://en.wikipedia.org/wiki/National_Board_of_Review:_Top_Ten_Films,9/26/2023
